WORD,ROOT
شؤون,شان
شائع,شيع
شائعة,شيع
شاشة,شوش
شامل,شمل
شبكة,شبك
شبكية,شبك
شبيكة,شبك
شجرة,شجر
شخص,شخص
شخصي,شخص
شِدّة,شد
شدة,شد
شرائح,شرح
شرح,شرح
شرط,شرط
شَرطة,شرط
شرطة,شرط
شريحة,شرح
شريط,شرط
شطب,شطب
شِعار,شعر
شعاعي,شع
شعاعية,شع
شعبة,شعب
شغل,شغل
شفاف,شف
شفافية,شف
شُقّة,شق
شكر,شكر
شكل,شكل
شكّل,شكل
شكلي,شكل
شمالي,شمل
شَمَلَ,شمل
شهادة,شهد
شهر,شهر
شيء,شيأ
صاحب,صحب
صادي,
صارم,صرم
صاعد,صعد
صافي,صفو
صافية,صفو
صالح,صلح
صباغة,صبغ
صبر,صبر
صحة,صح
صحيح,صح
صدّ,صد
صدً,صد
صدع,صدع
صدفة,صدف
صدى,صدى
صديق,صدق
صغير,صغر
صغيرة,صغر
صف,صف
صِفة,وصف
صفحات,صفح
صفحة,صفح
صفحيً,صفح
صفحي,صفح
صَفد,صفد
صفر,صفر
صفرية,صفر
صفير,صفر
صلاحية,صلح
صلب,صلب
صلبة,صلب
صلة,وصل
صمًام,صم
صمام,صم
صمغ,صمغ
صندوق,صندق
صنف,صنف
صِوان,صون
صوت,صوت
صوتية,صوت
صور,صور
صورة,صور
صياغة,صوغ
صيانة,صون
صيّر,صير
صيغ,صوغ
صيغة,صوغ
ضبابي,ضب
ضبابية,ضب
ضبط,ضبط
ضجيج,ضج
ضخم,ضخم
ضد,ضد
ضرر,ضر
ضروري,ضر
ضغط,ضغط
ضَمّ,ضم
ضِمنيً,ضمن
ضوئي,ضوء
ضوئية,ضوء
ضياع,ضيع
ضيف,ضيف
ضيقة,ضيق
طائش,طيش
طابع,طبع
طابعة,طبع
طابق,طبق
طابور,
طاحونة,طحن
طبّ,طب
طباعة,طبع
طبع,طبع
طبعة,طبع
طِبْقُ,طبق
طبقة,طبق
طبيعة,طبع
طبيعي,طبع
طبيعية,طبع
طراز,طرز
طرْح,طرح
طرف,طرف
طرفي,طرف
طرفية,طرف
طرفيّة,طرف
طرقات,طرق
طريق,طرق
طريقة,طرق
طعم,طعم
طفو,طفو
طقم,طقم
طلب,طلب
طليق,طلق
طمر,طمر
طوب,طوب
طوّر,طور
طور,طور
طوفان,طوف
طول,طول
طولي,طول
طي,طوى
ظاهري,ظهر
ظاهرية,ظهر
ظَرَافَة,ظرف
ظرف,ظرف
ظل,ظل
ظهور,ظهر
عائد,عود
عائق,عوق
عائمة,عوم
عاجل,عجل
عادى,عدو
عاصفة,عصف
عاطل,عطل
عاكس,عكس
عالم,علم
عالي,علو
عالية,علو
عامة,عم
عامل,عمل
عامودي,عمد
عبارة,عبر
عبارةُ,عبر
عبر,عبر
عتاد,عتد
عتبة,عتب
عتمة,عتم
عثور,عثر
عد,عد
عدً,عد
عداد,عد
عدد,عد
عددي,عد
عدم,عدم
عَدَمْ,عدم
عرض,عرض
عرضي,عرض
عرفان,عرف
عريش,عرش
عريض,عرض
عزل,عزل
عشرون,عشر
عشري,عشر
عُشري,عشر
عشوائي,عشو
عشوائية,عشو
عصب,عصب
عصبية,عصب
عصري,عصر
عضو,عضو
عضوية,عضو
عطلة,عطل
عفنة,عفن
عقد,عقد
عقدة,عقد
عكس,عكس
عكسي,عكس
عكسيا,عكس
عكسية,عكس
علائقي,علق
علاقة,علق
علامات,علم
علامة,علم
علانية,علن
علبة,علب
علَّة,عل
عِلّة,عل
علّق,علق
علم,علم
علمي,علم
علمية,علم
علوم,علم
على,علو
عليا,علو
عليه,علو
عِماد,عمد
عمادي,عمد
عمارة,عمر
عمق,عمق
عمل,عمل
عملة,عمل
عمليات,عمل
عملية,عمل
عمليّة,عمل
عمود,عمد
عمودي,عمد
عمومي,عم
عمومية,عم
عميل,عمل
عميم,عم
عميمة,عم
عناصر,عنصر
عناوين,عنون
عنصر,عنصر
عنقود,عنقد
عنقودي,عنقد
عنوان,عنون
عودة,عود
عِوَل,عول
عيب,عيب
عيًنة,عين
عيني,عين
غائب,غيب
غائمة,غيم
غامض,غمض
غامضة,غمض
غرض,غرض
غرضي,غرض
غرضية,غرض
غرفة,غرف
غفوة,غفو
غلاف,غلف
غِلاف,غلف
غلط,غلط
غياب,غيب
غير,غير
فأرة,فأر
فئة,
فئران,فأر
فائت,فوت
فائق,فوق
فائقة,فوق
فارغة,فرغ
فتحة,فتح
فَجْوة,فجو
فرشاة,
فرصة,فرص
فرع,فرع
فريد,فرد
فسيفِساء,فسفس
فسيفسائي,فسفس
فصل,فصل
فصْل,فصل
فضلات,فضل
فطرى,طرى
فِعْلِيّ,فعل
فقود,قود
فك,فك
فَك,فك
فكً,فك
فَكً,فك
فلسفة,فلسف
فوري,فور
فوريه,فور
في,
فيديو,
فيروسات,
فيض,فيض
فيه,
قائم,قوم
قائمة,قوم
قابل,قبل
قابلة,قبل
قابلية,قبل
قاتل,قتل
قارئ,قرأ
قارورة,قر
قاسم,قسم
قاسية,قسو
قاعدة,قعد
قالب,قلب
قاموس,قمس
قانون,قن
قانوني,قن
قانونيات,قن
قانونية,قن
قبس,قبس
قبض,قبض
قبضة,قبض
قبعة,قبع
قبل,قبل
قبول,قبل
قتل,قتل
قتلة,قتل
قدرة,قدر
قديم,قدم
قديمة,قدم
قراءة,قرأ
قرار,قر
قرد,قرد
قرص,قرص
قرصنة,قرصن
قرع,قرع
قسْر,قسر
قسم,قسم
قِسْم,قسم
قسمة,قسم
قسوة,قسو
قسيمة,قسم
قص,قص
قصاصات,قص
قصاصة,قص
قصور,قصر
قضم,قضم
قطً,قط
قطاع,قطع
قُطر,قطر
قطر,قطر
قطرات,قطر
قطري,قطر
قطرية,قطر
قطع,قطع
قطعة,قطع
قفاز,قفز
قفز,قفز
قفص,قفص
قفل,قفل
قلب,قلب
قلم,قلم
قمامة,قم
قناة,قنو
قناع,قنع
قنبلة,قنبل
قواعد,قعد
قوالب,قلب
قوة,قوى
قوس,قوس
قَوسان,قوس
قوى,قوى
قيادي,قود
قياس,قيس
قياسي,قيس
قيد,قيد
قيدية,قيد
قيمة,قوم
قيود,قيد
كائن,كون
كاثودي,
كاشف,كشف
كافيا,كفى
كاملة,كمل
كاميرا,
كبِّر,برر
كبير,كبر
كتاب,كتب
كتابة,كتب
كتالوج,
كتب,كتب
كُتل,كتل
كتم,كتم
كتيب,كتب
كتيّب,كتب
كثافة,كثف
كرّاسة,كرس
كروس,
كسبية,سبي
كُسوري,كسر
كسول,كسل
كسولة,كسل
كلً,كل
كلمات,كلم
كمومي,
كُنية,كنو
كوخ,كوخ
كيفي,كيف
كيلو,
كيلومتر,
كيمياء,
لأعلى,علو
لا,
لائحة,لوح
لاحقة,لحق
لاخطّي,خطو
لاسلكي,سلك
لاسلكية,سلك
لاشيء,شيأ
لافتة,لفت
لامتناهية,نهو
لامدا,مد
لُب,لب
لتغيير,غير
لحالة,حول
لصيقة,لصق
لعبة,لعب
لغة,لغو
لف,لف
للإنعاش,نعش
للاتصال,وصل
للاشيء,شيأ
للتحميل,حمل
للترقية,رقى
للتعداد,عد
للتغيير,غير
للتمديد,مد
للجميع,جمع
للحمل,حمل
للخطأ,خطى
للخلف,خلف
للزلق,زلق
للطباعة,طبع
للطمر,طمر
للفيروسات,
للقصد,قصد
للكتابة,كتب
للنافذة,نفذ
للنظام,نظم
للنقل,نقل
للوضع,وضع
لليسار,يسر
لليمين,يمن
لمسية,لمس
لمصفوفة,صف
لمورد,ورد
لوح,لوح
لوحات,لوح
لوحة,لوح
لينكس,نكس
مأزق,ازق
مؤتمن,امن
مؤثّر,اثر
مؤثرات,اثر
مؤجر,اجر
مؤسسة,اسّ
مؤشر,اشر
مُؤشر,اشر
مؤشّر,اشر
مؤقت,اقت
مؤمّن,امن
مئة,
مئوي,
مئوية,
ماء,موه
مائل,ميل
مائلة,ميل
مائية,موه
مادة,مد
مادي,مد
ماسحة,مسح
مالطا,
مبادلة,بدل
مباشر,بشر
مباشرة,بشر
مباعدة,بعد
مبتدئ,بدء
مبتذل,بذل
مبحث,بحث
مبدئي,بدء
مبرِز,برز
مبرمج,برمج
مبنى,بنى
مبني,بنى
مُبهم,بهم
مُبهمة,بهم
مبيان,بين
مبيد,بيد
مبيض,بيض
متأثر,اثر
متأثرة,اثر
متأهب,اهب
متابعة,تبع
متاجرة,تجر
مُتَاح,تيح
متبادل,بدل
متبقي,بقى
متتالي,تلو
متتالية,تلو
متجانس,جنس
متجانسة,جنس
متجه,وجه
متحد,وحد
متحف,تحف
متخصص,خص
متر,
مترادف,ردف
مترجم,ترجم
مترفعة,رفع
متروك,ترك
متري,
متزامن,زمن
متسلسل,سلسل
متسلسلة,سلسل
متصل,وصل
متصلة,وصل
متطلب,طلب
متطلبات,طلب
متطورة,طور
متعارف,عرف
متعامِد,عمد
متعامدة,عمد
متعدد,عد
متعددة,عد
متعدية,عدو
متعلق,علق
متغير,غير
متغيّر,غير
متقدم,قدم
متقطع,قطع
متكاملة,كمل
متكرر,كر
متلف,تلف
متماثل,مثل
متناسب,نسب
متناقِضة,نقض
مُتَنَاه,نهو
متناهي,نهو
متنصت,نصت
متنوع,نوع
متوازِ,وزى
متواز,وزى
متوازي,وزى
مُتَوازِية,وزى
متوازية,وزى
متواصل,وصل
متورط,ورط
متوسط,وسط
متوسّط,وسط
متوسطة,وسط
متوفر,وفر
متوقّع,وقع
متوقعة,وقع
متوقف,وقف
مثال,مثل
مثالي,مثل
مثبت,ثبت
مثبِّت,ثبت
مثل,مثل
مثنى,ثني
مجالات,جول
مجانية,مجن
مجاور,جور
مجدداً,جد
مجدول,جدل
مجرَّد,جرد
مجرد,جرد
مجردة,جرد
مجرى,جرى
مِجَسّ,جس
مجلة,جل
مجلّة,جل
مجلّد,جلد
مجلد,جلد
مُجمِّع,جمع
مَجمع,جمع
مجمع,جمع
مُجمَل,جمل
مجموع,جمع
مجموعات,جمع
مجموعة,جمع
مجهول,جهل
محادثة,حدث
محاذاة,حذو
محافظ,حفظ
محاكاة,حكى
محاولة,حول
محتوى,حوى
محدد,حد
محددة,حد
مَحْدُود,حد
محرر,حر
محرِّر,حر
محرف,حرف
محرفي,حرف
محسوس,حس
محصور,حصر
محضر,حضر
محطة,حط
محفوظ,حفظ
محفوظة,حفظ
مِحك,حك
محلل,حل
محلول,حل
محلية,حل
محمّل,حمل
محمل,حمل
محمول,حمل
محمية,حمى
محو,محو
محوري,حور
محول,حول
محيط,حوط
مَخبأ,خبأ
مخبأة,خبأ
مختبئ,خبأ
مختصر,خصر
مختلفة,خلف
مخروط,خرط
مخزن,خزن
مخصص,خص
مخطط,خط
مخطّط,خط
مخططات,خط
مخطوط,خط
مخفي,خفى
مخلوع,خلع
مدة,مد
مدَّة,مد
مدخل,دخل
مُدخل,دخل
مدرّج,درج
مدرَّجة,درج
مدعوم,دعم
مدقق,دق
مُدْمج,دمج
مدمج,دمج
مدور,دور
مدوّنة,دون
مدى,مدى
مدير,دور
مذكرة,ذكر
مُذيّل,ذيل
مرآة,رأى
مرئيات,رأى
مرئية,رأى
مراجعة,رجع
مرادف,ردف
مراسل,رسل
مراسلة,رسل
مراسم,رسم
مرافق,رفق
مراقب,رقب
مراقبة,رقب
مربط,ربط
مربع,ربع
مربعات,ربع
مرة,مر
مرتب,رتب
مرتفع,رفع
مرجع,رجع
مرجعي,رجع
مرجعية,رجع
مرذاذ,رذ
مِرْسال,رسل
مرسل,رسل
مرشَّح,رشح
مُرشِّح,رشح
مرشح,رشح
مرشد,رشد
مرفق,رفق
مرفوض,رفض
مرفوع,رفع
مركب,ركب
مركّب,ركب
مركَّب,ركب
مركز,ركز
مركزي,ركز
مرور,مر
مزج,مزج
مزدوج,زوج
مزدَوج,زوج
مزدوجة,زوج
مزرعة,زرع
مزود,زود
مَزيد,زيد
مسألة,سأل
مسؤول,سأل
مسؤولية,سأل
مساحات,مسح
مساحة,مسح
مساعد,سعد
مساعدة,سعد
مسافة,سوف
مساهِم,سهم
مساهمة,سهم
مساوِ,سوى
مساو,سوى
مسببي,سب
مستحيل,حول
مستخدم,خدم
مستشار,شور
مستطيل,طول
مستعار,عور
مستقبلي,قبل
مستقل,قل
مستقلّ,قل
مستمر,مر
مستمرة,مر
مستند,سند
مستنسخ,نسخ
مستودع,ودع
مستوى,سوى
مسجّل,سجل
مسجل,سجل
مسح,مسح
مسرد,سرد
مسرى,
مسطح,سطح
مسماة,سمى
مسمى,سمى
مُسَمىّ,سمى
مسند,سند
مسودة,سود
مسيًر,سير
مشاركون,شرك
مشاريع,شرع
مشاع,شيع
مشترك,شرك
مشتركة,شرك
مشتغل,شغل
مشتغلات,شغل
مشتق,شق
مُشتق,شق
مشتقة,شق
مشرف,شرف
مشروط,شرط
مشروع,شرع
مشغّل,شغل
مشغل,شغل
مشغول,شغل
مشفّر,شفر
مشفر,شفر
مشكل,شكل
مشكلة,شكل
مشهد,شهد
مصادر,صدر
مصححة,صح
مصدر,صدر
مصدوع,صدع
مصطلح,صلح
مصطلحات,صلح
مصغر,صغر
مصغرة,صغر
مصفّر,صفر
مصفوفة,صف
مصلِح,صلح
مصنع,صنع
مضاد,ضد
مضاعف,ضعف
مضاعفة,ضعف
مضاف,ضيف
مضافة,ضيف
مَضْروب,ضرب
مضغوط,ضغط
مضغوطة,ضغط
مضلّع,ضلع
مضمّن,ضمن
مضمَّن,ضمن
مضيف,ضيف
مُضيف,ضيف
مطبوع,طبع
مطلق,طلق
مطمور,طمر
مطنب,طنب
مطوِّر,طور
مُظَلِّل,ظل
مظهر,ظهر
مُظهر,ظهر
مع,
معادِل,عدل
معادل,عدل
معادلة,عدل
معارف,عرف
معالج,علج
معالجة,علج
معامل,عمل
مُعامل,عمل
مُعامِل,عمل
معاني,عنى
معاودة,عود
معاينة,عين
معبر,عبر
معتوه,عته
مَعتوه,عته
معجم,عجم
مُعدّات,عد
معدل,عدل
معدّل,عدل
معدود,عد
معراض,عرض
معرب,عرب
معرض,عرض
معرفة,عرف
معروف,عرف
معطوب,عطب
مُعطى,عطى
معطى,عطى
معطيات,عطى
معقد,عقد
معقّد,عقد
معكوس,عكس
معلم,علم
معلومات,علم
معلومة,علم
معمق,عمق
معمل,عمل
معنون,عنون
معنى,عنى
معيار,عير
معياري,عير
مغادرة,غدر
مغلف,غلف
مُغلّف,غلف
مغلق,غلق
مغلقة,غلق
مغناطيسي,
مغوي,غوى
مغيّر,غور
مفاتيح,فتح
مفتاح,فتح
مفتوح,فتح
مفتوحة,فتح
مفردة,فرد
مفرغ,فرغ
مفرق,فرق
مُفسِّر,فسر
مفصلي,فصل
مفصولة,فصل
مفضل,فضل
مفعول,فعل
مفك,فك
مفكرة,فكر
مفكك,فك
مفككة,فك
مفوّض,فوض
مقارنة,قرن
مقاومة,قوم
مقبس,قبس
مقبض,قبض
مُقتبس,قبس
مُقترح,قرح
مُقتطف,قطف
مقروء,قرأ
مقروءة,قرأ
مقسوم,قسم
مقصد,قصد
مقطع,قطع
مقطوع,قطع
مقهى,قهو
مقياس,قيس
مُقَيَّد,قيد
مقيّد,قيد
مقيَّد,قيد
مقيم,قوم
مقيمة,قوم
مكافِئ,كفأ
مكافئة,كفأ
مكان,كون
مكانيً,كون
مكتب,كتب
مكتبات,كتب
مكتبة,كتب
مكتبي,كتب
مكتبية,كتب
مكتوب,كتب
مكثف,كثف
مكرر,كر
مكسور,كسر
مكسورة,كسر
مكعّب,كعب
مكوّن,كون
مكيف,كيف
ملء,ملأ
ملاح,ملح
ملاحة,ملح
ملاحظات,لحظ
ملاحظة,لحظ
ملايين,
ملتقط,لقط
ملتقطَة,لقط
ملحق,لحق
مُلحق,لحق
ملخص,لخص
مُلصق,لصق
ملف,لف
ملفات,لف
ملقم,لقم
ملكية,ملك
ملموس,لمس
ملموسة,لمس
ملموم,لم
مليء,ملأ
ممتد,مد
ممدد,مد
ممنوع,منع
مميِّز,ميز
مميز,ميز
مميزة,ميز
من,
مِن,
منادى,ندو
مناسبة,نسب
مناطق,نطق
منافسة,نفس
مناقشة,نقش
منبثق,بثق
منبثقة,بثق
منبه,نبه
منتج,نتج
منتخب,نخب
منتدى,ندو
منتظِم,نظم
منتقى,نقو
منتهى,نهو
منتوج,نتج
منحاز,حيز
منحة,منح
منحرف,حرف
منحنى,حنى
منحنية,حنى
منخفض,خفض
منخفضة,خفض
منذ,
منزل,نزل
منزلة,نزل
منصة,نص
مِنضدة,نضد
منطقة,نطق
منطقي,نطق
منطقية,نطق
منطوقة,نطق
منظر,نظر
منظم,نظم
منظّم,نظم
منظّمة,نظم
منظمة,نظم
منظور,نظر
منعزل,عزل
منفذ,نفذ
منفرد,فرد
منفصل,فصل
منفعة,نفع
مُنَقّط,نقط
منكمش,كمش
منهجية,نهج
مهجور,هجر
مهلة,مهل
مَهمّة,هم
مهملات,همل
مهندس,هندس
مهنية,مهن
مهيِّئ,هيأ
مواءمة,وأم
موارد,ورد
موازنة,وزن
